province,constituency,amphoe,tambon,unit,form_type,eligible_voters,turnout,ballots_allocated,ballots_used,valid_ballots,spoiled_ballots,abstain_ballots,ballots_remaining,candidate_number,candidate_name,party,votes,votes_th,validation,source
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,13,,รวมพลังประชาชน,7,เจ็ด,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,14,,ท้องที่ไทย,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,15,,อนาคตไทย,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,16,,พลังเพื่อไทย,2,สอง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,17,,ไทยชนะ,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,18,,พลังสังคมใหม่,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,19,,สังคมประชาธิปไตยไทย,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,20,,ฟิวชัน,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,21,,ไทรวมพลัง,7,เจ็ด,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,22,,ก้าวอิสระ,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,23,,ปวงชนไทย,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,24,,วิชชั่นใหม่,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,25,,เพื่อชีวิตใหม่,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,26,,คลองไทย,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,27,,ประชาธิปัตย์,9,เก้า,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,28,,ไทยก้าวหน้า,2,สอง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,29,,ไทยภักดี,2,สอง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,30,,แรงงานสร้างชาติ,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,31,,ประชากรไทย,2,สอง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,32,,ครูไทยเพื่อประชาชน,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,33,,ประชาชาติ,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,34,,สร้างอนาคตไทย,2,สอง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,35,,รักชาติ,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,36,,ไทยพร้อม,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,37,,ภูมิใจไทย,44,สี่สิบสี่,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,38,,พลังธรรมใหม่,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,39,,กรีน,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,40,,ไทยธรรม,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,41,,แผ่นดินธรรม,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,42,,กล้าธรรม,17,สิบเจ็ด,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,43,,พลังประชารัฐ,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,44,,โอกาสใหม่,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,45,,เป็นธรรม,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,46,,ประชาชน,85,แปดสิบห้า,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,47,,ประชาไทย,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,48,,ไทยสร้างไทย,5,ห้า,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,49,,ไทยก้าวใหม่,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,50,,ประชาอาสาชาติ,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,51,,พร้อม,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,52,,เครือข่ายชาวนาแห่งประเทศไทย,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,53,,ไทยพิทักษ์ธรรม,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,54,,ความหวังใหม่,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,55,,ไทยรวมไทย,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,56,,เพื่อบ้านเมือง,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,party_list,451,403,480,403,380,12,11,77,57,,พลังไทยรักชาติ,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,constituency,481,403,490,403,387,8,8,229,1,,กล้าธรรม,150,หนึ่งร้อยห้าสิบ,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18.pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,constituency,481,403,490,403,387,8,8,229,2,,ภูมิใจไทย,7,เจ็ด,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18.pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,constituency,481,403,490,403,387,8,8,229,3,,เพื่อไทย,10,สอง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18.pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,constituency,481,403,490,403,387,8,8,229,4,,ประชาชน,52,ห้าสิบสอง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18.pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,constituency,481,403,490,403,387,8,8,229,5,,ไทรวมพลัง,164,หนึ่งร้อยหกสิบสี่,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18.pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,constituency,481,403,490,403,387,8,8,229,6,,ประชาธิปไตยใหม่,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18.pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,constituency,481,403,490,403,387,8,8,229,7,,พลังประชารัฐ,2,สอง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18.pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,constituency,481,403,490,403,387,8,8,229,8,,ประชาธิปัตย์,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18.pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,constituency,481,403,490,403,387,8,8,229,9,,เศรษฐกิจ,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18.pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,12,constituency,481,403,490,403,387,8,8,229,10,,ไทยก้าวใหม่,9,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่12\5ทับ18.pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,1,,ไทยทรัพย์ทวี,11,สิบเอ็ด,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,2,,เพื่อชาติไทย,10,สิบ,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,3,,ใหม่,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,4,,มิติใหม่,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,5,,รวมใจไทย,16,สิบหก,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,6,,รวมไทยสร้างชาติ,4,สี่,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,7,,พลวัต,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,8,,ประชาธิปไตยใหม่,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,9,,เพื่อไทย,67,หกสิบเจ็ด,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,10,,ทางเลือกใหม่,2,สอง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,11,,เศรษฐกิจ,8,แปด,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,12,,เสรีรวมไทย,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,13,,รวมพลังประชาชน,5,ห้า,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,14,,ท้องที่ไทย,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,15,,อนาคตไทย,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,16,,พลังเพื่อไทย,3,สาม,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,17,,ไทยชนะ,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,18,,พลังสังคมใหม่,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,19,,สังคมประชาธิปไตยไทย,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,20,,ฟิวชัน,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,21,,ไทรวมพลัง,65,หกสิบห้า,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,22,,ก้าวอิสระ,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,23,,ปวงชนไทย,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,24,,วิชชั่นใหม่,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,25,,เพื่อชีวิตใหม่,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,26,,คลองไทย,12,สิบสอง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,27,,ประชาธิปัตย์,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,28,,ไทยก้าวหน้า,1,หนึ่ง,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
อุบลราชธานี,2,ตำบลหัวเรือ,ตำบลหัวเรือ,13,party_list,418,334,400,334,293,26,15,66,29,,ไทยภักดี,0,ศูนย์,PASS,rawData\เขต 2 อ.เมืองฯ\ตำบลหัวเรือ\ตำบลหัวเรือ\หน่วยเลือกตั้งที่13\5ทับ18(บช).pdf
