effective_vote_sum,error,error_ratio,error_type,file,retry_count,rows,status,total_seconds,total_votes,used_fast_parser,used_llm,valid_ballots,vote_diff
188,,0.0,clean,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 1/5 ทับ 18.pdf,0,10,PASS,0.025,188,True,False,188,0
216,,0.15625,moderate_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 2/5ทับ18(บช).pdf,0,57,REVIEW,0.07,216,True,False,256,40
252,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 2/5ทับ18.pdf,0,10,WARNING,0.012,252,True,False,252,0
381,,0.0,summary_ballot_inconsistency,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 3/5ทับ18(บช).pdf,0,57,REVIEW,0.055,381,True,False,381,0
368,,0.0,clean,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 3/5ทับ18.pdf,0,10,PASS,0.01,368,True,False,368,0
,Missing OCR text: ocr_texts/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 4/5ทับ18(บช)_ocr.txt,,,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 4/5ทับ18(บช).pdf,,0,FAIL,0.0,,,,,
274,,0.0,summary_ballot_inconsistency,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 4/5ทับ18.pdf,0,10,REVIEW,0.011,274,True,False,274,0
,Missing OCR text: ocr_texts/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 5/5ทับ18(บช)_ocr.txt,,,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 5/5ทับ18(บช).pdf,,0,FAIL,0.0,,,,,
360,,0.134615,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 5/5ทับ18.pdf,0,10,REVIEW,4.85,360,True,True,416,56
251,,0.023346,likely_ocr_handwriting_or_digit_error,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 6/5ทับ18(บช).pdf,0,57,REVIEW,0.074,251,True,False,257,6
246,,0.075188,likely_ocr_handwriting_or_digit_error,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 6/5ทับ18.pdf,0,10,REVIEW,0.011,246,True,False,266,20
291,,0.0,party_list_total_copy_error,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 7/5ทับ18(บช).pdf,0,57,REVIEW,0.055,582,True,False,291,0
291,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 7/5ทับ18.pdf,0,10,WARNING,0.01,291,True,False,291,0
979,,1.472222,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 8/5ทับ18(บช).pdf,0,57,REVIEW,18.257,979,True,True,396,583
399,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 8/5ทับ18.pdf,0,10,WARNING,0.014,399,True,False,399,0
519,,1.027344,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 9/5ทับ18(บช).pdf,0,57,REVIEW,21.039,519,True,True,256,263
519,,1.027344,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลปะอาว/ตำบลปะอาว/หน่วยเลือกตั้งที่ 9/5ทับ18.pdf,0,57,REVIEW,21.923,519,True,True,256,263
275,,0.074074,moderate_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf,0,57,REVIEW,19.665,275,True,True,297,22
282,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 1/5ทับ18.pdf,0,10,WARNING,0.013,282,True,False,282,0
225,,0.358974,likely_llm_extraction_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 10/5ทับ18  (บช).pdf,0,46,REVIEW,16.924,225,True,True,351,126
374,,0.047619,likely_ocr_handwriting_or_digit_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 10/5ทับ18.pdf,0,10,REVIEW,0.014,374,True,False,357,17
241,,0.230032,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 11/5ทับ 18( บช).pdf,0,66,REVIEW,19.615,241,True,True,313,72
521,,0.0,clean,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 11/5ทับ18.pdf,0,10,PASS,0.013,521,True,False,521,0
78,,0.835443,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 12/5ทับ18(บช).pdf,0,34,REVIEW,13.364,78,True,True,474,396
424,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 12/5ทับ18.pdf,0,10,WARNING,0.016,424,True,False,424,0
13,,0.953405,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 13/5ทับ18(บช).pdf,0,10,REVIEW,4.74,13,True,True,279,266
326,,0.0,clean,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 13/5ทับ18.pdf,0,10,PASS,0.019,326,True,False,326,0
0,,,likely_llm_extraction_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 14/5ทับ18(บช).pdf,0,0,REVIEW,0.825,0,True,True,,
213,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 14/5ทับ18.pdf,0,10,WARNING,0.025,213,True,False,213,0
136,,0.381818,likely_llm_extraction_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 15/5ทับ18(บช).pdf,0,27,REVIEW,9.527,136,True,True,220,84
223,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 15/5ทับ18.pdf,0,10,WARNING,0.016,223,True,False,223,0
102,,0.410405,likely_llm_extraction_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 16/5ทับ18(บช).pdf,0,47,REVIEW,14.963,102,True,True,173,71
194,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 16/5ทับ18.pdf,0,10,WARNING,0.014,194,True,False,194,0
1124,,1.486726,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 2/5ทับ18.pdf,0,10,REVIEW,5.37,1124,True,True,452,672
417,,0.014599,likely_ocr_handwriting_or_digit_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 2/5ทับ188(บช)2.pdf,0,57,REVIEW,17.65,417,True,True,411,6
314,,0.0,summary_ballot_inconsistency,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 3/5ทับ18(บช).pdf,0,57,REVIEW,0.064,314,True,False,314,0
30628,,93.530864,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 3/5ทับ18.pdf,0,10,REVIEW,4.609,30628,True,True,324,30304
220,,0.266667,likely_llm_extraction_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 4/5ทับ18(บช).pdf,0,57,REVIEW,20.369,220,True,True,300,80
306,,0.0,clean,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 4/5ทับ18.pdf,0,10,PASS,0.013,306,True,False,306,0
31,,0.915989,likely_llm_extraction_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 5/5ทับ18(บช).pdf,0,57,REVIEW,15.645,31,True,True,369,338
333,,0.29572,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 5/5ทับ18.pdf,0,10,REVIEW,4.217,333,True,True,257,76
320,,0.056047,likely_llm_extraction_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 6/5ทับ18(บช).pdf,0,57,REVIEW,20.734,320,True,True,339,19
322,,0.0,summary_ballot_inconsistency,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 6/5ทับ18.pdf,0,9,REVIEW,0.012,322,True,False,322,0
20,,,party_name_validation_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 7/5ทับ 18( บช).pdf,0,37,REVIEW,9.895,20,True,True,,
356,,0.0,summary_ballot_inconsistency,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 7/5ทับ18.pdf,0,10,REVIEW,0.015,356,True,False,356,0
201,,,party_name_validation_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 8/5ทับ18( บช).pdf,0,90,REVIEW,23.884,201,True,True,,
343,,0.374088,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 8/5ทับ18.pdf,0,10,REVIEW,5.057,343,True,True,548,205
39,,4.571429,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 9/5ทับ18 ( บช).pdf,0,21,REVIEW,9.031,39,True,True,7,32
318,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/ตำบลหนองขอน/หน่วยเลือกตั้งที่ 9/5ทับ18.pdf,0,8,WARNING,0.015,318,True,False,318,0
815,,,warning_only,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่1/5ทับ18(บช).pdf,0,57,WARNING,0.066,815,True,False,,
406,,0.0,clean,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่1/5ทับ18.pdf,0,10,PASS,0.01,406,True,False,406,0
296,,0.016611,likely_ocr_handwriting_or_digit_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่10/5ทับ18(บช).pdf,0,57,REVIEW,19.812,296,True,True,301,5
308,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่10/5ทับ18.pdf,0,10,WARNING,0.013,308,True,False,308,0
492,,0.105618,moderate_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่11/5ทับ18(บช).pdf,0,57,REVIEW,0.06,492,True,False,445,47
455,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่11/5ทับ18.pdf,0,10,WARNING,0.01,455,True,False,455,0
341,,0.102632,moderate_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่12/5ทับ18(บช).pdf,0,57,REVIEW,0.054,341,True,False,380,39
396,,0.023256,likely_ocr_handwriting_or_digit_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่12/5ทับ18.pdf,0,10,REVIEW,0.011,396,True,False,387,9
222,,0.242321,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่13/5ทับ18(บช).pdf,0,53,REVIEW,18.278,222,True,True,293,71
312,,0.0,clean,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่13/5ทับ18.pdf,0,10,PASS,0.013,312,True,False,312,0
775,,2.163265,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่14/5ทับ18(บช).pdf,0,57,REVIEW,20.362,775,True,True,245,530
264,,0.0,clean,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่14/5ทับ18.pdf,0,10,PASS,0.013,264,True,False,264,0
403,,0.283439,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่15/5ทับ18(บช).pdf,0,57,REVIEW,20.266,403,True,True,314,89
316,,0.022654,likely_ocr_handwriting_or_digit_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่15/5ทับ18.pdf,0,10,REVIEW,0.013,316,True,False,309,7
284,,0.0,party_list_total_copy_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่16/5ทับ18(บช).pdf,0,57,REVIEW,18.616,568,True,True,284,0
292,,,warning_only,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่16/5ทับ18.pdf,0,10,WARNING,0.013,292,True,False,,
452,,0.002217,small_vote_mismatch_warning,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่2/5ทับ18(บช).pdf,0,57,WARNING,21.797,452,True,True,451,1
469,,0.019565,likely_ocr_handwriting_or_digit_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่2/5ทับ18.pdf,0,10,REVIEW,0.013,469,True,False,460,9
427,,0.39,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่3/5ทับ18(บช).pdf,0,57,REVIEW,21.395,427,True,True,700,273
363,,0.159744,moderate_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่3/5ทับ18.pdf,0,10,REVIEW,0.014,363,True,False,313,50
396,,0.007519,likely_ocr_handwriting_or_digit_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่4/5ทับ18(บช).pdf,0,57,REVIEW,0.06,396,True,False,399,3
400,,0.0,summary_ballot_inconsistency,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่4/5ทับ18.pdf,0,10,REVIEW,0.01,400,True,False,400,0
498,,0.0375,party_list_total_copy_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่5/5ทับ18(บช).pdf,0,57,REVIEW,0.055,1015,True,False,480,18
498,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่5/5ทับ18.pdf,0,10,WARNING,0.01,498,True,False,498,0
120,,0.710843,party_list_total_copy_error,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่6/5ทับ18(บช).pdf,0,57,REVIEW,21.17,535,True,True,415,295
838,,0.995238,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่6/5ทับ18.pdf,0,10,REVIEW,4.944,838,True,True,420,418
457,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่7/5ทับ18(บช).pdf,0,57,WARNING,19.298,457,True,True,457,0
461,,0.0,summary_ballot_inconsistency,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่7/5ทับ18.pdf,0,10,REVIEW,0.013,461,True,False,461,0
287,,8.566667,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่8/5ทับ18(บช).pdf,0,57,REVIEW,24.669,287,True,True,30,257
308,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่8/5ทับ18.pdf,0,10,WARNING,0.013,308,True,False,308,0
199,,0.149573,moderate_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่9/5ทับ18(บช).pdf,0,34,REVIEW,14.89,199,True,True,234,35
187,,0.242915,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/ตำบลหัวเรือ/ตำบลหัวเรือ/หน่วยเลือกตั้งที่9/5ทับ18.pdf,0,10,REVIEW,6.244,187,True,True,247,60
468,,0.0,clean,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 1/5ทับ18(บช).pdf,0,57,PASS,0.076,468,True,False,468,0
461,,0.0,clean,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 1/5ทับ18.pdf,0,10,PASS,0.011,461,True,False,461,0
276,,0.0,party_list_total_copy_error,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 10/5ทับ18(บช).pdf,0,57,REVIEW,25.247,552,True,True,276,0
275,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 10/5ทับ18.pdf,0,10,WARNING,0.013,275,True,False,275,0
331,,0.177936,moderate_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 11/5ทับ18(บช).pdf,0,57,REVIEW,22.624,331,True,True,281,50
264,,0.0,summary_ballot_inconsistency,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 11/5ทับ18.pdf,0,10,REVIEW,0.013,264,True,False,264,0
345,,0.029851,likely_ocr_handwriting_or_digit_error,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 12/5ทับ18(บช).pdf,0,57,REVIEW,25.681,345,True,True,335,10
322,,0.003115,small_vote_mismatch_warning,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 12/5ทับ18.pdf,0,10,WARNING,0.013,322,True,False,321,1
227,,0.008734,small_vote_mismatch_warning,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 13/5ทับ18(บช).pdf,0,57,WARNING,24.775,227,True,True,229,2
226,,0.081301,likely_ocr_handwriting_or_digit_error,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 13/5ทับ18.pdf,0,10,REVIEW,6.814,226,True,True,246,20
284,,0.010453,party_list_total_copy_error,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 14/5ทับ18(บช).pdf,0,57,REVIEW,19.601,571,True,True,287,3
289,,0.235043,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 14/5ทับ18.pdf,0,10,REVIEW,5.51,289,True,True,234,55
,Missing OCR text: ocr_texts/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 15/5ทับ18(บช)_ocr.txt,,,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 15/5ทับ18(บช).pdf,,0,FAIL,0.0,,,,,
,Missing OCR text: ocr_texts/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 15/5ทับ18_ocr.txt,,,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 15/5ทับ18.pdf,,0,FAIL,0.0,,,,,
392,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 16/5ทับ18(บช).pdf,0,57,WARNING,0.076,392,True,False,392,0
398,,0.0,summary_ballot_inconsistency,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 16/5ทับ18.pdf,0,10,REVIEW,4.508,398,True,True,398,0
371,,0.0,summary_ballot_inconsistency,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 17/5ทับ18(บช).pdf,0,57,REVIEW,21.041,371,True,True,371,0
385,,0.0,clean,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 17/5ทับ18.pdf,0,10,PASS,0.013,385,True,False,385,0
332,,0.135417,party_list_total_copy_error,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 18/5ทับ18(บช).pdf,0,57,REVIEW,22.826,716,True,True,384,52
396,,0.053191,likely_ocr_handwriting_or_digit_error,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 18/5ทับ18.pdf,0,10,REVIEW,0.014,396,True,False,376,20
135,,0.028777,likely_ocr_handwriting_or_digit_error,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 19/5ทับ18(บช).pdf,0,57,REVIEW,22.413,135,True,True,139,4
85,,0.388489,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 19/5ทับ18.pdf,0,34,REVIEW,13.5,85,True,True,139,54
639,,0.48951,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 2/5ทับ18(บช).pdf,0,57,REVIEW,30.011,639,True,True,429,210
978,,1.163717,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 2/5ทับ18.pdf,0,10,REVIEW,8.193,978,True,True,452,526
312,,0.0,party_list_total_copy_error,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 20/5ทับ18(บช).pdf,0,57,REVIEW,0.075,624,True,False,312,0
312,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 20/5ทับ18.pdf,0,10,WARNING,0.011,312,True,False,312,0
309,,0.0,clean,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 21/5ทับ18(บช).pdf,0,57,PASS,30.64,309,True,True,309,0
458,,0.501639,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 21/5ทับ18.pdf,0,10,REVIEW,7.218,458,True,True,305,153
223,,0.18315,moderate_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 22/5ทับ18(บช).pdf,0,57,REVIEW,22.158,223,True,True,273,50
268,,0.0,clean,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 22/5ทับ18.pdf,0,10,PASS,0.014,268,True,False,268,0
282,,0.024221,likely_ocr_handwriting_or_digit_error,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 23/5ทับ18(บช).pdf,0,57,REVIEW,29.351,282,True,True,289,7
272,,0.003663,small_vote_mismatch_warning,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 23/5ทับ18.pdf,0,10,WARNING,0.013,272,True,False,273,1
214,,,warning_only,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 24/5ทับ18(บช).pdf,0,57,WARNING,0.059,214,True,False,,
284,,,warning_only,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 24/5ทับ18.pdf,0,10,WARNING,0.01,284,True,False,,
504,,0.647059,large_vote_mismatch,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 25/5ทับ18(บช).pdf,0,57,REVIEW,26.578,504,True,True,306,198
284,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 25/5ทับ18.pdf,0,10,WARNING,0.014,284,True,False,284,0
375,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 26/5ทับ18(บช).pdf,0,57,WARNING,28.246,375,True,True,375,0
358,,0.0,warning_only,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 26/5ทับ18.pdf,0,10,WARNING,0.013,358,True,False,358,0
368,,0.0,clean,rawData/เขต 2 อ.เมืองฯ/เขตไร่น้อย/เขตไร่น้อย/หน่วยเลือกตั้งที่ 27/5ทับ18(บช).pdf,0,57,PASS,0.082,368,True,False,368,0
