api_seconds,attempt,file,prompt_chars,request_label,response_chars,status,status_code,total_seconds,wait_seconds
6.243,1,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,5538,initial,1735,PASS,200,6.243,0.0
4.202,1,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,10947,retry,1735,PASS,200,4.202,0.0
15.615,1,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,9383,initial,7385,PASS,200,15.615,0.0
16.451,1,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,25299,retry,7383,PASS,200,16.451,0.0
4.073,1,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,5860,initial,1721,PASS,200,4.073,0.0
8.705,1,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,7577,initial,4382,PASS,200,8.705,0.0
4.351,1,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 8\5ทับ18.pdf,5749,initial,1750,PASS,200,4.351,0.0
4.223,1,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 8\5ทับ18.pdf,9453,retry,1750,PASS,200,4.223,0.0
14.74,1,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 9\5ทับ18(บช).pdf,9107,initial,7396,PASS,200,14.74,0.0
9.809,1,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 9\5ทับ18(บช).pdf,24677,retry,4480,PASS,200,9.809,0.0
4.277,1,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ 9\5ทับ18.pdf,5768,initial,1743,PASS,200,4.277,0.0
15.999,1,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ิ 40\5ทับ18(บช).pdf,8974,initial,7263,PASS,200,15.999,0.0
15.519,1,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ิ 40\5ทับ18(บช).pdf,25001,retry,7264,PASS,200,15.519,0.0
3.929,1,rawData\เขต 2 อ.เมืองฯ\เขตไร่น้อย\เขตไร่น้อย\หน่วยเลือกตั้งที่ิ 40\5ทับ18.pdf,5846,initial,1734,PASS,200,3.929,0.0
9.415,1,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf,11956,correction,4246,PASS,200,9.415,0.0
4.209,1,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18.pdf,7669,correction,1264,PASS,200,4.209,0.0
11.799,1,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,11699,correction,4873,PASS,200,11.799,0.0
3.438,1,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf,8870,correction,1280,PASS,200,3.438,0.0
13.374,1,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,12901,correction,5338,PASS,200,13.374,0.0
9.112,1,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf,11301,correction,3026,PASS,200,9.112,0.0
7.022,1,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,10312,correction,3000,PASS,200,7.022,0.0
3.786,1,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,8865,correction,1284,PASS,200,3.786,0.0
13.597,1,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,11320,correction,5060,PASS,200,13.597,0.0
12.182,1,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 9\5ทับ18(บช).pdf,11824,correction,5058,PASS,200,12.182,0.0
3.736,1,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 9\5ทับ18.pdf,14157,correction,1274,PASS,200,3.736,0.0
8.142,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 10\5 ทับ 18 (บช).pdf,10348,correction,3022,PASS,200,8.142,0.0
4.584,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 10\5 ทับ 18.pdf,8577,correction,1288,PASS,200,4.584,0.0
13.038,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 11\5 ทับ 18 (บช).pdf,11986,correction,5083,PASS,200,13.038,0.0
4.016,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 11\5 ทับ 18.pdf,8577,correction,1288,PASS,200,4.016,0.0
13.007,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 12\5 ทับ 18 (บช).pdf,12369,correction,4948,PASS,200,13.007,0.0
7.401,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 2\5 ทับ 18 (บช).pdf,10945,correction,2934,PASS,200,7.401,0.0
14.758,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 3\5 ทับ 18 (บช).pdf,11548,correction,5084,PASS,200,14.758,0.0
12.322,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 4\5 ทับ 18 (บช).pdf,10430,correction,5321,PASS,200,12.322,0.0
8.245,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 5\5 ทับ 18 (บช).pdf,10115,correction,2934,PASS,200,8.245,0.0
3.94,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 5\5 ทับ 18.pdf,8630,correction,1275,PASS,200,3.94,0.0
13.083,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 6\5 ทับ 18 (บช).pdf,11876,correction,4977,PASS,200,13.083,0.0
3.345,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 6\5 ทับ 18.pdf,8441,correction,1284,PASS,200,3.345,0.0
11.483,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 7\5 ทับ 18 (บช).pdf,12597,correction,4759,PASS,200,11.483,0.0
3.329,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 7\5 ทับ18.pdf,10140,correction,1267,PASS,200,3.329,0.0
6.812,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 8\5 ทับ 18 (บช).pdf,10235,correction,2746,PASS,200,6.812,0.0
4.225,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 8\5 ทับ 18.pdf,8630,correction,1275,PASS,200,4.225,0.0
8.707,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 9\5 ทับ 18 (บช).pdf,11828,correction,4462,PASS,200,8.707,0.0
3.624,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 9\5 ทับ 18.pdf,8697,correction,1290,PASS,200,3.624,0.0
3.465,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf,8993,correction,1288,PASS,200,3.465,0.0
12.233,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 10\5 ทับ 18 (บช).pdf,12820,correction,5050,PASS,200,12.233,0.0
8.091,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 11\5 ทับ 18 (บช).pdf,10317,correction,3010,PASS,200,8.091,0.0
3.529,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 11\5 ทับ 18.pdf,8660,correction,1283,PASS,200,3.529,0.0
9.546,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,12191,correction,4492,PASS,200,9.546,0.0
12.801,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 3\5 ทับ 18 (บช).pdf,12434,correction,5064,PASS,200,12.801,0.0
7.926,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 4\5 ทับ 18 (บช).pdf,10188,correction,3187,PASS,200,7.926,0.0
3.371,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 4\5 ทับ 18.pdf,7426,correction,1120,PASS,200,3.371,0.0
12.881,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 5\5 ทับ 18 (บช).pdf,11428,correction,5058,PASS,200,12.881,0.0
7.271,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 7\5 ทับ 18 (บช).pdf,10560,correction,3005,PASS,200,7.271,0.0
12.034,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 9\5 ทับ 18 (บช).pdf,12996,correction,5047,PASS,200,12.034,0.0
3.26,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 9\5 ทับ 18.pdf,7663,correction,1194,PASS,200,3.26,0.0
7.258,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,10370,correction,2910,PASS,200,7.258,0.0
7.224,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf,10227,correction,3013,PASS,200,7.224,0.0
14.967,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 11\5ทับ18(บช).pdf,12472,correction,5079,PASS,200,14.967,0.0
6.52,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,9835,correction,2917,PASS,200,6.52,0.0
11.663,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,12141,correction,5049,PASS,200,11.663,0.0
7.731,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,9580,correction,3138,PASS,200,7.731,0.0
12.881,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf,12659,correction,5339,PASS,200,12.881,0.0
3.797,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 5\5ทับ18.pdf,9221,correction,1301,PASS,200,3.797,0.0
7.499,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,10726,correction,3191,PASS,200,7.499,0.0
3.458,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,8879,correction,1277,PASS,200,3.458,0.0
3.827,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,8827,correction,1270,PASS,200,3.827,0.0
9.259,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,11622,correction,4445,PASS,200,9.259,0.0
12.911,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 9\5ทับ18(บช).pdf,13253,correction,5045,PASS,200,12.911,0.0
3.293,1,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 1\50ทับ18.pdf,8629,correction,1261,PASS,200,3.293,0.0
11.249,1,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,11941,correction,4866,PASS,200,11.249,0.0
6.716,1,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf,9129,correction,2953,PASS,200,6.716,0.0
7.84,1,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 12\5 ทับ 18 (บช).pdf,9932,correction,3007,PASS,200,7.84,0.0
11.087,1,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 13\5 ทับ 18 (บช).pdf,11964,correction,4935,PASS,200,11.087,0.0
3.274,1,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 13\5 ทับ 18.pdf,8885,correction,1277,PASS,200,3.274,0.0
11.165,1,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,10781,correction,4929,PASS,200,11.165,0.0
4.612,1,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,8935,correction,1258,PASS,200,4.612,0.0
11.176,1,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,12084,correction,4942,PASS,200,11.176,0.0
3.183,1,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf,8727,correction,1223,PASS,200,3.183,0.0
5.226,1,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,14153,correction,1989,PASS,200,5.226,0.0
3.386,1,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,8586,correction,1280,PASS,200,3.386,0.0
9.15,1,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,12016,correction,4512,PASS,200,9.15,0.0
13.861,1,rawData\อำเภอเขื่องใน\ตำบลท่าไห\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,11705,correction,5287,PASS,200,13.861,0.0
14.075,1,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,11976,correction,5061,PASS,200,14.075,0.0
6.579,1,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,10657,correction,2924,PASS,200,6.579,0.0
3.222,1,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,9005,correction,1180,PASS,200,3.222,0.0
6.982,1,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,10276,correction,2955,PASS,200,6.982,0.0
11.222,1,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,11981,correction,4687,PASS,200,11.222,0.0
14.157,1,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf,12680,correction,5067,PASS,200,14.157,0.0
4.184,1,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 5\5ทับ18.pdf,9095,correction,1369,PASS,200,4.184,0.0
8.115,1,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,9125,correction,3003,PASS,200,8.115,0.0
7.711,1,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,11609,correction,3003,PASS,200,7.711,0.0
12.22,1,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,12503,correction,5095,PASS,200,12.22,0.0
7.172,1,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 9\5ทับ18(บช).pdf,9445,correction,3009,PASS,200,7.172,0.0
13.778,1,rawData\อำเภอเขื่องใน\ตำบลนาคำใหญ่\หน่วยเลือกตั้งที่ 1\5 ทับ 18 (บช).pdf,12641,correction,5065,PASS,200,13.778,0.0
12.386,1,rawData\อำเภอเขื่องใน\ตำบลนาคำใหญ่\หน่วยเลือกตั้งที่ 2\5 ทับ 18 (บช).pdf,12556,correction,4876,PASS,200,12.386,0.0
3.536,1,rawData\อำเภอเขื่องใน\ตำบลนาคำใหญ่\หน่วยเลือกตั้งที่ 2\5 ทับ 18.pdf,7776,correction,1271,PASS,200,3.536,0.0
13.366,1,rawData\อำเภอเขื่องใน\ตำบลนาคำใหญ่\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,13440,correction,4839,PASS,200,13.366,0.0
10.201,1,rawData\อำเภอเขื่องใน\ตำบลนาคำใหญ่\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,10342,correction,2995,PASS,200,10.201,0.0
7.574,1,rawData\อำเภอเขื่องใน\ตำบลนาคำใหญ่\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,9669,correction,2920,PASS,200,7.574,0.0
5.19,1,rawData\อำเภอเขื่องใน\ตำบลนาคำใหญ่\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,8921,correction,1289,PASS,200,5.19,0.0
12.57,1,rawData\อำเภอเขื่องใน\ตำบลนาคำใหญ่\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,11038,correction,5036,PASS,200,12.57,0.0
11.269,1,rawData\อำเภอเขื่องใน\ตำบลบ้านกอก\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,14154,correction,4884,PASS,200,11.269,0.0
15.267,1,rawData\อำเภอเขื่องใน\ตำบลบ้านกอก\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,12418,correction,5094,PASS,200,15.267,0.0
7.131,1,rawData\อำเภอเขื่องใน\ตำบลบ้านกอก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,10249,correction,2969,PASS,200,7.131,0.0
8.738,1,rawData\อำเภอเขื่องใน\ตำบลบ้านไทย\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,9479,correction,3020,PASS,200,8.738,0.0
11.729,1,rawData\อำเภอเขื่องใน\ตำบลบ้านไทย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf,10939,correction,4854,PASS,200,11.729,0.0
3.817,1,rawData\อำเภอเขื่องใน\ตำบลบ้านไทย\หน่วยเลือกตั้งที่ 10\5ทับ18.pdf,8926,correction,1276,PASS,200,3.817,0.0
13.063,1,rawData\อำเภอเขื่องใน\ตำบลบ้านไทย\หน่วยเลือกตั้งที่ 11\5ทับ18(บช).pdf,12233,correction,5060,PASS,200,13.063,0.0
4.213,1,rawData\อำเภอเขื่องใน\ตำบลบ้านไทย\หน่วยเลือกตั้งที่ 2\5 ทับ18.pdf,8793,correction,1279,PASS,200,4.213,0.0
8.992,1,rawData\อำเภอเขื่องใน\ตำบลบ้านไทย\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,11507,correction,4476,PASS,200,8.992,0.0
8.37,1,rawData\อำเภอเขื่องใน\ตำบลบ้านไทย\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,9362,correction,3000,PASS,200,8.37,0.0
12.338,1,rawData\อำเภอเขื่องใน\ตำบลบ้านไทย\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf,12385,correction,5064,PASS,200,12.338,0.0
8.029,1,rawData\อำเภอเขื่องใน\ตำบลบ้านไทย\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,10546,correction,2954,PASS,200,8.029,0.0
4.394,1,rawData\อำเภอเขื่องใน\ตำบลบ้านไทย\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,8575,correction,1258,PASS,200,4.394,0.0
10.423,1,rawData\อำเภอเขื่องใน\ตำบลบ้านไทย\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,14153,correction,4136,PASS,200,10.423,0.0
12.251,1,rawData\อำเภอเขื่องใน\ตำบลบ้านไทย\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,11880,correction,4947,PASS,200,12.251,0.0
7.435,1,rawData\อำเภอเขื่องใน\ตำบลบ้านไทย\หน่วยเลือกตั้งที่ 9\5ทับ18(บช).pdf,10367,correction,2975,PASS,200,7.435,0.0
13.285,1,rawData\อำเภอเขื่องใน\ตำบลยางขี้นก\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,11495,correction,5145,PASS,200,13.285,0.0
9.19,1,rawData\อำเภอเขื่องใน\ตำบลยางขี้นก\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf,11732,correction,4455,PASS,200,9.191,0.0
16.563,1,rawData\อำเภอเขื่องใน\ตำบลยางขี้นก\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,13582,correction,5230,PASS,200,16.563,0.0
4.77,1,rawData\อำเภอเขื่องใน\ตำบลยางขี้นก\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,9059,correction,1261,PASS,200,4.77,0.0
12.291,1,rawData\อำเภอเขื่องใน\ตำบลยางขี้นก\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,11990,correction,5061,PASS,200,12.291,0.0
8.082,1,rawData\อำเภอเขื่องใน\ตำบลยางขี้นก\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,10303,correction,3013,PASS,200,8.082,0.0
3.305,1,rawData\อำเภอเขื่องใน\ตำบลยางขี้นก\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf,8544,correction,1067,PASS,200,3.305,0.0
7.865,1,rawData\อำเภอเขื่องใน\ตำบลยางขี้นก\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,10361,correction,2934,PASS,200,7.865,0.0
4.837,1,rawData\อำเภอเขื่องใน\ตำบลยางขี้นก\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,8639,correction,1277,PASS,200,4.837,0.0
10.715,1,rawData\อำเภอเขื่องใน\ตำบลยางขี้นก\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,11256,correction,4851,PASS,200,10.715,0.0
12.895,1,rawData\อำเภอเขื่องใน\ตำบลยางขี้นก\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,11992,correction,4940,PASS,200,12.895,0.0
6.958,1,rawData\อำเภอเขื่องใน\ตำบลยางขี้นก\หน่วยเลือกตั้งที่ 9\5ทับ18 (บช).pdf,10437,correction,3000,PASS,200,6.958,0.0
8.34,1,rawData\อำเภอเขื่องใน\ตำบลศรีสุข\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,10171,correction,3037,PASS,200,8.34,0.0
3.334,1,rawData\อำเภอเขื่องใน\ตำบลศรีสุข\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,14154,correction,1069,PASS,200,3.334,0.0
14.075,1,rawData\อำเภอเขื่องใน\ตำบลศรีสุข\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf,11499,correction,5063,PASS,200,14.075,0.0
10.35,1,rawData\อำเภอเขื่องใน\ตำบลศรีสุข\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,12976,correction,4465,PASS,200,10.35,0.0
3.632,1,rawData\อำเภอเขื่องใน\ตำบลศรีสุข\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,8782,correction,1275,PASS,200,3.632,0.0
8.365,1,rawData\อำเภอเขื่องใน\ตำบลศรีสุข\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,11917,correction,4312,PASS,200,8.365,0.0
3.394,1,rawData\อำเภอเขื่องใน\ตำบลศรีสุข\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,8745,correction,1278,PASS,200,3.394,0.0
7.242,1,rawData\อำเภอเขื่องใน\ตำบลศรีสุข\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,9426,correction,3017,PASS,200,7.242,0.0
14.202,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,12609,correction,5068,PASS,200,14.202,0.0
11.101,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf,14153,correction,4805,PASS,200,11.101,0.0
3.402,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 12\5ทับ18.pdf,8848,correction,1308,PASS,200,3.402,0.0
11.736,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 13\5ทับ18(บช).pdf,12006,correction,5074,PASS,200,11.736,0.0
5.486,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 14\5ทับ18(บช).pdf,12210,correction,2736,PASS,200,5.486,0.0
11.234,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 15\5ทับ18(บช).pdf,12055,correction,4912,PASS,200,11.234,0.0
12.476,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 16\5ทับ18(บช).pdf,12238,correction,5043,PASS,200,12.476,0.0
12.367,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 17\5ทับ18(บช).pdf,11154,correction,5065,PASS,200,12.367,0.0
11.97,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,14163,correction,5025,PASS,200,11.97,0.0
2.664,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,7324,correction,1056,PASS,200,2.664,0.0
8.306,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,9422,correction,2955,PASS,200,8.306,0.0
3.407,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,8880,correction,1286,PASS,200,3.407,0.0
10.31,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,14154,correction,4218,PASS,200,10.31,0.0
